CustomerID,Country,Recency,Frequency,Monetary
10525,USA,,3,2361.17
10526,France,408.0,2,2865.37
10526,Germany,,1,2220.36
10526,India,,1,1985.0
10526,UK,,3,2477.7200000000003
10526,USA,96.0,4,3459.06
10527,France,154.0,5,4474.0
10527,Germany,12.0,4,6658.469999999999
10527,India,,2,675.0999999999999
10527,UK,194.0,2,1801.8200000000002
10527,USA,190.0,6,6668.29
10528,France,,1,269.65
10528,Germany,98.0,2,2026.6
10528,India,96.0,3,5634.8
10528,UK,104.0,5,6357.99
10528,USA,97.0,3,2487.45
10529,France,217.0,3,2338.74
10529,Germany,,1,758.9
10529,India,255.0,2,3064.96
10529,UK,37.0,5,2086.46
10529,USA,,2,2408.17
10530,France,,3,1689.78
10530,Germany,339.0,3,3275.69
10530,India,,2,2333.1499999999996
10530,UK,165.0,3,4191.75
10530,USA,,1,270.58
10531,France,219.0,4,2668.79
10531,Germany,307.0,2,3529.93
10531,India,286.0,4,3181.1800000000003
10531,USA,470.0,2,1482.69
10532,France,219.0,4,2113.62
10532,Germany,646.0,1,349.21
10532,India,309.0,3,3526.33
10532,UK,7.0,6,11200.970000000001
10532,USA,,2,1619.72
10533,France,463.0,3,2859.81
10533,Germany,616.0,2,1888.71
10533,India,561.0,6,4079.5600000000004
10533,UK,,1,2709.35
10533,USA,253.0,5,4952.96
10534,France,93.0,8,9573.54
10534,Germany,279.0,7,8275.52
10534,India,,2,413.76
10534,UK,,2,742.23
10534,USA,373.0,3,2369.4
10535,France,133.0,4,1454.2
10535,Germany,37.0,4,4225.99
10535,India,164.0,4,1640.6
10535,UK,429.0,4,3787.2400000000002
10535,USA,400.0,1,872.18
10536,France,,3,3010.8
10536,Germany,374.0,4,6096.45
10536,India,,1,2708.1
10536,UK,,1,1781.72
10536,USA,286.0,6,5595.33
10537,France,526.0,3,4057.1
10537,Germany,,1,226.46
10537,India,102.0,4,5313.56
10537,UK,155.0,5,6703.71
10537,USA,,4,2455.57
10538,Germany,,1,903.57
10538,India,465.0,3,3170.46
10538,UK,184.0,5,6802.85
10538,USA,,1,544.8
10539,France,,6,7358.08
10539,Germany,307.0,6,6071.6
10539,UK,66.0,2,2867.1899999999996
10539,USA,246.0,3,2435.21
10540,France,36.0,3,1435.6
10540,Germany,,2,3407.2200000000003
10540,India,187.0,4,3896.35
10540,UK,,1,813.9
10540,USA,124.0,1,142.31
10541,France,70.0,2,694.66
10541,Germany,251.0,4,5455.25
10541,India,244.0,5,6585.86
10541,UK,,2,3188.0
10541,USA,96.0,1,2311.96
10542,France,620.0,3,5513.02
10542,Germany,282.0,6,10171.76
10542,India,6.0,7,9180.38
10542,UK,558.0,4,3361.8
10542,USA,103.0,5,11023.619999999999
10543,France,225.0,4,2346.12
10543,Germany,582.0,6,5963.8
10543,India,401.0,1,1492.14
10543,UK,612.0,2,354.39
10543,USA,253.0,4,2408.83
10544,France,613.0,2,734.65
10544,Germany,,1,163.76
10544,India,184.0,6,4583.93
10544,UK,130.0,5,5034.73
10544,USA,522.0,3,4328.78
10545,France,640.0,4,2249.46
10545,Germany,610.0,4,8996.060000000001
10545,India,311.0,2,3230.06
10545,USA,38.0,4,3223.27
10546,France,313.0,3,3222.8999999999996
10546,Germany,129.0,4,3279.57
10546,India,378.0,4,2550.09
10546,UK,,1,244.95
10547,France,,3,893.3300000000002
10547,Germany,,5,2180.2599999999998
10547,India,,3,2283.42
10547,UK,250.0,3,898.6
10547,USA,399.0,2,2688.57
10548,France,,2,1008.0500000000001
10548,Germany,160.0,8,11229.119999999999
10548,India,72.0,7,6986.26
10548,UK,4.0,2,2646.34
10548,USA,432.0,2,1134.78
10549,France,433.0,6,2891.73
10549,Germany,,2,730.8599999999999
10549,India,551.0,3,1426.28
10549,UK,490.0,3,2701.13
10549,USA,62.0,3,2035.86
10550,France,222.0,4,5057.29
10550,India,219.0,3,2866.58
10550,UK,,1,1961.96
10550,USA,591.0,5,7708.82
10551,France,39.0,5,4620.14
10551,Germany,284.0,4,5468.22
10551,India,285.0,3,2703.98
10551,UK,97.0,2,850.76
10551,USA,527.0,2,854.2
10552,France,,3,3309.32
10552,Germany,9.0,2,924.4200000000001
10552,UK,69.0,5,5299.29
10552,USA,253.0,6,4573.0
10553,France,,2,1664.55
10553,India,526.0,4,4041.2
10553,USA,218.0,4,2968.71
10554,France,498.0,5,4392.09
10554,Germany,280.0,3,3071.38
10554,India,129.0,3,5336.98
10554,UK,285.0,7,4348.59
10554,USA,223.0,2,706.64
10555,France,219.0,4,3687.4900000000002
10555,Germany,36.0,7,5393.27
10555,India,219.0,2,854.95
10555,UK,9.0,3,548.26
10555,USA,223.0,3,5702.24
10556,France,33.0,6,3796.6000000000004
10556,Germany,346.0,3,1687.07
10556,India,,2,4719.66
10556,UK,377.0,1,308.14
10556,USA,1.0,5,6622.29
10557,France,,2,4395.48
10557,Germany,583.0,5,3365.0299999999997
10557,India,,2,2131.17
10557,UK,188.0,3,2258.1400000000003
10557,USA,340.0,5,3932.0200000000004
10558,France,1.0,2,2819.77
10558,Germany,127.0,3,3598.9100000000003
10558,India,555.0,3,5709.289999999999
10558,UK,10.0,4,5076.1
10558,USA,130.0,7,6092.76
10559,France,,4,2371.5299999999997
10559,Germany,,3,3424.19
10559,India,581.0,2,3210.0899999999997
10559,UK,,1,399.04
10559,USA,,2,780.1500000000001
10560,France,313.0,3,1372.96
10560,Germany,313.0,3,3016.3
10560,India,,1,716.2
10560,UK,,2,3965.06
10560,USA,159.0,3,5078.16
10561,France,124.0,4,4531.92
10561,India,101.0,8,7577.6
10561,UK,339.0,3,2761.2799999999997
10561,USA,,3,1237.06
10562,France,95.0,2,1085.5900000000001
10562,Germany,650.0,2,2071.65
10562,India,551.0,3,2292.36
10562,UK,,1,1870.05
10562,USA,253.0,1,386.74
10563,France,315.0,3,2540.75
10563,Germany,34.0,4,5176.46
10563,India,376.0,2,2171.1800000000003
10563,UK,93.0,3,1540.92
10563,USA,217.0,4,3966.25
10564,France,,2,3060.3900000000003
10564,Germany,157.0,6,5553.1900000000005
10564,India,462.0,1,2742.0
10564,UK,161.0,5,4524.32
10564,USA,1.0,6,3380.76
10565,France,221.0,5,4602.16
10565,Germany,,8,6945.400000000001
10565,India,69.0,2,1990.3600000000001
10565,UK,6.0,5,4864.05
10565,USA,189.0,2,2042.53
10566,France,,4,4331.01
10566,Germany,164.0,5,4264.71
10566,India,,4,4381.2
10566,UK,69.0,4,4486.22
10566,USA,,4,5610.4
10567,France,70.0,4,4554.55
10567,Germany,,1,133.38
10567,India,7.0,5,1680.0100000000002
10567,UK,,5,7025.0
10567,USA,,1,598.36
10568,France,,1,405.02
10568,Germany,66.0,3,2689.96
10568,India,643.0,3,1490.07
10568,UK,134.0,5,5161.0
10568,USA,66.0,5,4027.5199999999995
10569,France,,2,734.49
10569,Germany,,1,1980.84
10569,India,,1,733.98
10569,UK,461.0,6,6295.400000000001
10569,USA,164.0,3,3039.2599999999998
10570,France,407.0,4,2729.16
10570,Germany,616.0,5,3844.9700000000003
10570,India,,2,484.29
10570,UK,96.0,9,7742.17
10570,USA,39.0,2,502.98
10571,France,69.0,3,3810.2200000000003
10571,Germany,42.0,2,3225.26
10571,India,499.0,1,1021.2
10571,UK,129.0,3,2442.77
10571,USA,68.0,4,6222.8
10572,France,5.0,1,1140.37
10572,Germany,,1,365.55
10572,India,126.0,5,4468.16
10572,USA,251.0,9,7216.370000000001
10573,France,,3,3420.01
10573,Germany,163.0,2,1290.48
10573,India,,2,2629.08
10573,UK,104.0,5,6266.610000000001
10573,USA,103.0,3,3854.54
10574,France,588.0,1,1337.64
10574,Germany,313.0,2,3370.2000000000003
10574,UK,620.0,5,3517.69
10574,USA,1.0,3,1817.93
10575,France,464.0,3,1564.99
10575,Germany,,2,1804.88
10575,India,42.0,4,2923.4
10575,UK,,3,1956.46
10575,USA,551.0,4,1948.73
10576,France,491.0,2,103.59
10576,Germany,524.0,2,630.8299999999999
10576,India,6.0,5,3158.82
10576,UK,,2,3248.7799999999997
10576,USA,124.0,4,3756.9700000000003
10577,France,,1,255.6
10577,Germany,156.0,2,3497.3500000000004
10577,India,12.0,6,3022.73
10577,UK,,2,4671.28
10577,USA,10.0,3,3485.3299999999995
10578,France,612.0,3,1819.32
10578,Germany,281.0,2,2411.9900000000002
10578,India,70.0,3,2433.41
10578,UK,609.0,3,745.6
10578,USA,100.0,6,4110.48
10579,France,,2,2063.64
10579,Germany,398.0,3,1536.8400000000001
10579,India,129.0,5,3277.02
10579,UK,275.0,2,1612.35
10580,France,469.0,6,6597.57
10580,Germany,70.0,6,8979.12
10580,UK,,3,5256.8
10580,USA,104.0,2,1273.81
10581,France,10.0,5,3969.03
10581,Germany,314.0,1,446.6
10581,India,407.0,4,2174.44
10581,UK,464.0,3,3015.22
10581,USA,,4,3414.28
10582,France,313.0,2,316.68
10582,Germany,401.0,4,4440.48
10582,India,,2,1329.61
10582,UK,,3,2450.44
10582,USA,103.0,7,6133.85
10583,France,154.0,2,1550.12
10583,Germany,496.0,2,148.45999999999998
10583,India,,2,2579.2
10583,UK,402.0,2,3723.75
10583,USA,651.0,8,7640.06
10584,France,401.0,4,3681.18
10584,Germany,492.0,4,3163.23
10584,India,100.0,5,6896.88
10584,USA,38.0,6,6118.0
10585,France,134.0,7,6665.13
10585,Germany,226.0,2,1937.0
10585,India,312.0,4,5563.8
10585,UK,31.0,4,5307.24
10585,USA,11.0,5,4320.77
10586,France,104.0,4,5310.6
10586,Germany,285.0,2,3436.1200000000003
10586,India,161.0,3,2957.09
10586,UK,437.0,5,5534.35
10586,USA,131.0,1,232.23
10587,France,195.0,6,4672.33
10587,Germany,,3,953.8599999999999
10587,India,10.0,3,1867.01
10587,UK,,4,2929.11
10587,USA,309.0,2,1288.9
10588,France,,3,3771.78
10588,Germany,102.0,3,4837.87
10588,India,615.0,5,4954.93
10588,UK,,2,3588.95
10588,USA,317.0,4,2288.8599999999997
10589,France,336.0,1,2129.4
10589,Germany,398.0,3,5698.330000000001
10589,India,189.0,2,410.18
10589,UK,,1,165.54
10589,USA,,2,1897.53
10590,France,,2,4202.16
10590,Germany,123.0,5,4998.8099999999995
10590,India,195.0,5,4026.0099999999998
10590,UK,308.0,4,2517.7799999999997
10590,USA,10.0,5,5735.09
10591,France,,2,3036.88
10591,India,244.0,2,661.14
10591,UK,37.0,4,3709.2
10591,USA,190.0,2,2427.0899999999997
10592,France,,4,2816.57
10592,Germany,192.0,3,3391.92
10592,India,,3,721.4
10592,UK,41.0,1,361.1
10592,USA,,3,2114.25
10593,France,192.0,3,2410.8
10593,Germany,,3,3323.13
10593,India,69.0,5,5243.79
10593,UK,279.0,2,2471.15
10593,USA,6.0,3,5566.45
10594,France,493.0,2,1475.4
10594,Germany,73.0,2,1330.48
10594,India,587.0,2,1490.9
10594,UK,2.0,6,4916.54
10594,USA,582.0,4,2852.83
10595,France,342.0,3,5208.46
10595,Germany,226.0,2,2607.16
10595,India,277.0,3,2420.5699999999997
10595,UK,,1,2658.18
10595,USA,640.0,6,7442.28
10596,France,2.0,6,5418.13
10596,Germany,552.0,3,2557.19
10596,India,,1,2875.86
10596,UK,640.0,3,4301.63
10596,USA,244.0,1,737.7
10597,France,,2,690.47
10597,Germany,3.0,2,3326.5299999999997
10597,India,130.0,3,2240.94
10597,UK,428.0,3,768.03
10597,USA,374.0,2,2126.0
10598,France,,3,3791.54
10598,Germany,,1,155.22
10598,India,,1,574.41
10598,UK,69.0,4,4020.74
10598,USA,376.0,4,3522.34
10599,France,10.0,3,986.86
10599,Germany,308.0,3,3063.21
10599,India,,1,1256.22
10599,UK,247.0,6,7281.86
10599,USA,,1,51.88
10600,France,,2,1542.3700000000001
10600,Germany,,1,444.63
10600,India,306.0,3,3198.9199999999996
10600,UK,134.0,2,909.38
10600,USA,190.0,2,995.86
10601,France,99.0,5,5562.01
10601,Germany,100.0,8,9088.369999999999
10601,India,522.0,2,624.39
10601,UK,,1,942.72
10601,USA,285.0,4,3873.54
10602,France,,2,699.6999999999999
10602,India,,2,3655.9
10602,UK,4.0,8,9949.650000000001
10602,USA,,2,908.95
10603,France,308.0,5,6647.46
10603,Germany,102.0,4,5427.13
10603,India,215.0,3,2924.22
10603,UK,439.0,2,955.12
10603,USA,35.0,5,4119.21
10604,France,,5,4369.32
10604,Germany,215.0,2,3394.12
10604,India,34.0,7,7080.03
10604,UK,40.0,2,4162.82
10605,France,,1,1572.55
10605,Germany,10.0,2,2256.6
10605,India,436.0,2,3295.56
10605,UK,559.0,2,1748.73
10605,USA,130.0,3,2818.09
10606,France,,3,3739.5099999999998
10606,Germany,157.0,3,670.93
10606,India,368.0,3,4489.389999999999
10606,UK,,3,3808.2
10606,USA,1.0,4,3235.94
10607,France,,1,838.65
10607,Germany,161.0,3,3446.99
10607,India,154.0,3,4377.639999999999
10607,UK,9.0,3,3561.46
10607,USA,99.0,2,2547.64
10608,France,,2,5334.860000000001
10608,Germany,128.0,3,836.6399999999999
10608,India,2.0,2,1919.8200000000002
10608,UK,8.0,4,3815.39
10608,USA,,7,5203.5599999999995
10609,France,,1,1938.2
10609,Germany,643.0,1,966.5
10609,India,496.0,2,4554.0599999999995
10609,UK,494.0,5,2707.37
10609,USA,,1,822.28
10610,France,215.0,2,727.62
10610,Germany,,1,1625.88
10610,India,220.0,2,504.18
10610,UK,,4,3181.71
10610,USA,,2,2203.5
10611,France,401.0,4,4005.8
10611,Germany,317.0,4,3201.81
10611,India,245.0,4,7035.76
10611,UK,133.0,2,2026.6399999999999
10611,USA,35.0,6,7628.31
10612,France,405.0,3,1669.02
10612,Germany,,3,3464.2799999999997
10612,India,156.0,3,1019.51
10612,UK,34.0,10,8700.44
10612,USA,161.0,5,8534.59
10613,Germany,431.0,3,2204.5299999999997
10613,India,,1,668.76
10613,UK,131.0,2,3048.74
10613,USA,98.0,4,3848.4100000000003
10614,France,102.0,7,10294.56
10614,Germany,126.0,4,2305.99
10614,India,,1,270.36
10614,UK,,1,1105.74
10614,USA,,2,2955.52
10615,France,250.0,5,2708.99
10615,Germany,618.0,2,2182.66
10615,India,279.0,3,5221.76
10615,UK,557.0,5,3337.14
10615,USA,464.0,5,4041.2299999999996
10616,France,648.0,2,3759.54
10616,Germany,,3,1645.41
10616,India,,5,3915.57
10616,UK,67.0,3,4680.25
10616,USA,97.0,4,5737.21
10617,France,460.0,2,1179.44
10617,Germany,247.0,2,1101.03
10617,India,308.0,7,7491.900000000001
10617,UK,585.0,3,4306.5
10618,France,,2,5017.49
10618,Germany,,2,2774.78
10618,UK,342.0,2,1000.1099999999999
10618,USA,67.0,4,5306.4
10619,Germany,225.0,4,4094.38
10619,India,4.0,3,1392.27
10619,UK,34.0,2,2790.85
10619,USA,32.0,3,654.91
10620,France,9.0,5,5702.66
10620,Germany,125.0,5,4717.1
10620,India,,4,6869.98
10620,UK,494.0,4,1767.06
10620,USA,341.0,2,2693.61
10621,France,,4,1117.8
10621,Germany,275.0,6,6086.35
10621,India,495.0,3,2515.6
10621,UK,316.0,3,1992.13
10621,USA,648.0,2,2351.16
10622,France,522.0,5,4636.09
10622,Germany,219.0,4,7196.320000000001
10622,India,37.0,5,2449.96
10622,UK,309.0,5,3332.85
10622,USA,,1,306.28
10623,France,130.0,3,4096.53
10623,India,123.0,4,3863.56
10623,UK,437.0,2,1875.29
10623,USA,276.0,1,187.3
10624,France,554.0,3,4531.89
10624,Germany,64.0,4,2845.13
10624,India,,3,5033.79
10624,UK,195.0,2,1951.3999999999999
10624,USA,224.0,3,3877.62
10625,France,,3,2455.52
10625,Germany,7.0,2,1047.21
10625,UK,254.0,5,8737.13
10625,USA,283.0,3,3198.2299999999996
10626,France,100.0,8,7932.73
10626,Germany,96.0,5,6668.93
10626,India,,1,199.95
10626,UK,369.0,3,1704.76
10626,USA,524.0,2,805.0
10627,France,,1,385.74
10627,Germany,163.0,5,6870.08
10627,India,491.0,4,1864.0400000000002
10627,UK,1.0,4,4778.98
10627,USA,,3,2864.61
10628,France,407.0,4,5121.05
10628,Germany,128.0,6,7639.63
10628,India,,1,3472.35
10628,UK,,1,1886.5
10628,USA,312.0,2,2025.97
10629,France,33.0,5,5776.17
10629,Germany,407.0,1,1810.06
10629,India,,2,1432.27
10629,UK,306.0,5,5768.13
10629,USA,,1,235.0
10630,Germany,643.0,4,4496.9
10630,India,404.0,6,2976.03
10630,UK,,1,63.3
10630,USA,64.0,3,856.24
10631,France,103.0,7,8311.08
10631,Germany,435.0,4,1624.49
10631,India,306.0,3,2771.94
10631,UK,221.0,6,4379.28
10631,USA,,3,2341.5099999999998
10632,France,,2,2470.0
10632,Germany,127.0,2,2131.6800000000003
10632,India,133.0,4,5929.710000000001
10632,UK,12.0,4,4789.24
10632,USA,63.0,4,2616.6
10633,France,,5,6807.79
10633,Germany,7.0,6,4706.1
10633,India,195.0,3,687.21
10633,UK,,1,1378.95
10633,USA,583.0,2,1704.56
10634,France,63.0,3,868.9399999999999
10634,Germany,101.0,1,2051.4
10634,India,104.0,4,4337.72
10634,UK,553.0,4,2594.62
10634,USA,494.0,4,3724.34
10635,France,93.0,5,3580.72
10635,Germany,469.0,4,3444.24
10635,India,,3,2716.5
10635,UK,216.0,6,8420.6
10635,USA,3.0,3,4748.039999999999
10636,France,,1,2495.08
10636,Germany,63.0,5,6231.17
10636,India,,1,1655.2
10636,UK,193.0,5,3920.26
10636,USA,500.0,1,3189.97
10637,France,,5,3349.4700000000003
10637,Germany,,3,2707.81
10637,India,430.0,1,495.3
10637,UK,5.0,2,1880.8400000000001
10637,USA,164.0,2,2341.09
10638,France,,4,2670.06
10638,Germany,134.0,6,7802.83
10638,India,,1,875.76
10638,UK,584.0,4,5266.0
10638,USA,,1,1180.32
10639,France,,2,1660.12
10639,Germany,376.0,5,7788.53
10639,India,,1,2430.2
10639,UK,42.0,2,1958.81
10639,USA,431.0,5,5481.93
10640,France,37.0,2,818.29
10640,Germany,,3,4378.7699999999995
10640,India,377.0,4,5327.0
10640,UK,9.0,7,5941.55
10640,USA,185.0,5,4579.76
10641,France,,3,2583.59
10641,Germany,407.0,4,3641.46
10641,India,,2,1414.76
10641,UK,316.0,3,4337.97
10641,USA,218.0,5,8188.34
10642,France,,3,4698.4
10642,Germany,312.0,5,4939.89
10642,India,283.0,3,2263.33
10642,UK,640.0,4,2424.19
10642,USA,465.0,4,4226.15
10643,France,251.0,7,8198.36
10643,Germany,,3,2548.88
10643,India,220.0,4,3251.06
10643,UK,500.0,7,4061.49
10643,USA,41.0,6,4708.63
10644,France,313.0,2,2052.86
10644,Germany,,2,2649.36
10644,India,,2,2218.04
10644,UK,378.0,2,1551.12
10644,USA,,3,1637.8000000000002
10645,France,189.0,3,2589.15
10645,Germany,651.0,4,3793.38
10645,India,,1,1866.54
10645,UK,340.0,6,3945.06
10645,USA,69.0,5,6474.93
10646,France,,4,3304.04
10646,Germany,369.0,3,2449.71
10646,India,,1,630.52
10646,UK,339.0,5,4550.25
10646,USA,185.0,6,5709.1900000000005
10647,France,255.0,5,4592.7
10647,Germany,163.0,6,5964.35
10647,India,307.0,4,3269.33
10647,UK,31.0,7,7522.0
10647,USA,2.0,7,8304.71
10648,France,191.0,2,599.5400000000001
10648,Germany,,2,1292.41
10648,India,550.0,4,2466.89
10648,UK,,1,424.44
10648,USA,647.0,4,3066.7799999999997
10649,France,39.0,3,2702.58
10649,Germany,399.0,4,5519.2
10649,India,194.0,5,6715.77
10649,UK,,3,1478.4099999999999
10649,USA,,1,2302.55
10650,France,128.0,3,2931.48
10650,Germany,468.0,4,6075.73
10650,India,,3,2401.93
10650,USA,250.0,3,5348.8099999999995
10651,France,346.0,3,6562.58
10651,Germany,220.0,4,2171.9
10651,India,616.0,5,4080.71
10651,UK,,3,4336.71
10651,USA,156.0,3,5214.77
10652,France,339.0,5,7866.96
10652,Germany,285.0,5,10170.82
10652,India,,1,1218.91
10652,UK,225.0,6,3409.6800000000003
10652,USA,165.0,5,7326.51
10653,France,247.0,4,5961.65
10653,Germany,553.0,3,3292.8100000000004
10653,India,377.0,5,2944.62
10653,USA,163.0,4,3673.1800000000003
10654,France,310.0,3,3336.33
10654,Germany,9.0,2,2464.02
10654,India,,1,827.38
10654,USA,218.0,3,2987.84
10655,France,96.0,6,10527.800000000001
10655,Germany,245.0,3,836.87
10655,India,439.0,5,2941.92
10655,UK,436.0,3,1992.53
10655,USA,252.0,2,2141.89
10656,France,,3,3445.61
10656,Germany,463.0,3,2466.15
10656,India,253.0,5,6444.54
10656,UK,37.0,1,2855.09
10656,USA,10.0,9,10629.65
10657,France,,2,1912.14
10657,Germany,552.0,3,1863.35
10657,India,156.0,5,6187.71
10657,UK,404.0,4,1906.87
10657,USA,165.0,3,1200.31
10658,France,376.0,5,3751.58
10658,Germany,64.0,5,8720.69
10658,India,253.0,3,3656.03
10658,UK,341.0,5,4855.6
10658,USA,,2,790.11
10659,France,,2,579.65
10659,Germany,34.0,2,2234.5600000000004
10659,India,162.0,2,1836.1599999999999
10659,UK,133.0,2,1132.23
10659,USA,551.0,1,2860.74
10660,France,188.0,7,7729.83
10660,Germany,,1,2342.83
10660,India,286.0,4,6207.6
10660,UK,,3,3733.1099999999997
10660,USA,433.0,3,2737.04
10661,France,429.0,2,3039.7599999999998
10661,India,553.0,3,1406.28
10661,UK,,3,2275.67
10661,USA,12.0,5,7558.219999999999
10662,France,223.0,4,2393.5
10662,Germany,101.0,1,1071.45
10662,India,559.0,2,3483.6299999999997
10662,UK,401.0,4,596.46
10662,USA,,2,1948.04
10663,France,588.0,2,3485.98
10663,Germany,376.0,2,2048.73
10663,India,400.0,2,1710.29
10663,UK,11.0,2,4203.12
10663,USA,93.0,3,3561.4399999999996
10664,France,468.0,3,6185.59
10664,Germany,,2,1654.9
10664,India,371.0,3,4974.2
10664,UK,193.0,2,1647.17
10664,USA,339.0,6,2493.79
10665,France,41.0,4,759.73
10665,Germany,,1,1218.33
10665,India,527.0,4,5136.34
10665,UK,612.0,2,1865.76
10665,USA,555.0,8,8147.26
10666,France,6.0,3,2259.04
10666,Germany,286.0,4,2710.48
10666,India,341.0,6,6672.71
10666,UK,10.0,5,4528.17
10666,USA,,2,2370.6400000000003
10667,France,337.0,6,7779.42
10667,Germany,552.0,3,2831.3
10667,India,345.0,6,2936.32
10667,UK,,2,1046.02
10667,USA,552.0,3,1752.96
10668,France,,1,864.52
10668,Germany,640.0,3,1078.9
10668,India,10.0,6,7500.2
10668,UK,133.0,3,2177.59
10668,USA,125.0,11,9630.0
10669,France,66.0,4,3222.33
10669,Germany,,1,197.75
10669,India,,2,1354.5700000000002
10669,UK,124.0,1,549.44
10669,USA,282.0,2,1369.96
10670,France,494.0,4,2671.17
10670,Germany,531.0,5,5685.2
10670,India,40.0,4,6062.219999999999
10670,UK,530.0,4,2142.27
10670,USA,,1,745.2
10671,France,223.0,6,7428.07
10671,Germany,4.0,4,1340.87
10671,India,9.0,9,10211.31
10671,UK,,3,5071.54
10671,USA,128.0,5,5111.549999999999
10672,France,552.0,2,3552.79
10672,Germany,465.0,3,2391.04
10672,India,339.0,2,1777.6
10672,UK,,6,6950.14
10672,USA,,3,2518.72
10673,France,275.0,3,1990.51
10673,Germany,222.0,3,4530.78
10673,India,343.0,2,3194.5
10673,UK,157.0,2,1969.04
10673,USA,73.0,3,5925.3099999999995
10674,France,376.0,2,3803.2
10674,Germany,,2,2754.2200000000003
10674,India,498.0,1,107.19
10674,UK,191.0,1,142.59
10674,USA,128.0,3,3377.16
10675,France,282.0,3,4299.35
10675,Germany,,2,696.31
10675,India,278.0,3,1344.89
10675,UK,,3,3718.7
10675,USA,492.0,1,1437.73
10676,France,437.0,3,4868.58
10676,Germany,193.0,3,949.67
10676,India,246.0,6,7845.64
10676,UK,67.0,5,5454.719999999999
10676,USA,8.0,4,2409.97
10677,France,377.0,5,9895.43
10677,Germany,248.0,4,2935.76
10677,India,,2,2166.9
10677,UK,223.0,7,10092.67
10677,USA,493.0,6,7519.759999999999
10678,Germany,377.0,1,2027.15
10678,India,244.0,3,5375.4
10678,UK,95.0,4,3179.98
10678,USA,10.0,9,10436.61
10679,France,430.0,2,1035.84
10679,Germany,,3,2252.0
10679,India,72.0,5,3414.2400000000002
10679,UK,,1,463.15
10679,USA,306.0,4,3878.96
10680,France,369.0,4,1730.9299999999998
10680,Germany,42.0,5,3451.3599999999997
10680,India,6.0,2,2756.29
10680,UK,4.0,5,3620.44
10680,USA,520.0,4,3481.39
10681,France,,4,5845.9400000000005
10681,Germany,248.0,5,3569.2799999999997
10681,India,,1,597.56
10681,UK,,2,440.0
10681,USA,250.0,4,3351.4
10682,France,,1,798.77
10682,Germany,336.0,4,1537.69
10682,India,,3,2081.38
10682,UK,589.0,6,6364.84
10682,USA,276.0,6,10570.61
10683,France,,4,3746.27
10683,Germany,404.0,1,2970.0
10683,India,,2,1394.63
10683,UK,,4,5901.3
10683,USA,,1,1542.44
10684,France,,2,2280.31
10684,Germany,215.0,6,7213.42
10684,India,314.0,3,3227.79
10684,UK,160.0,2,3372.75
10684,USA,560.0,4,4327.66
10685,France,312.0,2,2518.84
10685,Germany,495.0,1,441.88
10685,India,7.0,4,3131.02
10685,UK,494.0,4,2295.82
10685,USA,,2,2380.96
10686,France,,2,1047.27
10686,Germany,65.0,2,1128.9099999999999
10686,India,160.0,5,3091.96
10686,UK,276.0,5,5865.54
10686,USA,94.0,6,3604.51
10687,France,35.0,5,5993.83
10687,Germany,,3,1996.83
10687,India,,1,703.71
10687,UK,225.0,3,3430.12
10687,USA,40.0,4,6668.9
10688,France,162.0,3,3173.6
10688,Germany,310.0,5,8848.07
10688,India,124.0,7,7953.67
10688,UK,619.0,2,991.38
10688,USA,404.0,5,3350.5699999999997
10689,France,35.0,6,3842.2200000000003
10689,Germany,131.0,1,1432.76
10689,India,429.0,2,1748.1
10689,UK,220.0,4,7407.25
10689,USA,,3,2745.58
10690,France,250.0,5,3505.73
10690,Germany,156.0,7,6709.18
10690,India,,2,1834.1399999999999
10690,UK,69.0,3,2535.94
10690,USA,72.0,4,3819.7
10691,Germany,618.0,3,3190.5299999999997
10691,India,,1,359.31
10691,UK,,1,920.52
10691,USA,,4,5152.12
10692,France,164.0,1,3141.39
10692,India,188.0,5,6230.5
10692,UK,6.0,2,3795.04
10692,USA,133.0,1,980.06
10693,France,495.0,1,744.27
10693,Germany,192.0,5,4543.46
10693,India,643.0,6,4172.0199999999995
10693,UK,98.0,4,4188.37
10693,USA,62.0,3,3348.06
10694,Germany,306.0,2,1816.88
10694,India,130.0,5,3344.74
10694,UK,40.0,3,565.23
10694,USA,184.0,3,4780.57
10695,France,375.0,4,945.9999999999999
10695,Germany,339.0,2,1019.1
10695,UK,,2,3495.91
10695,USA,,2,762.18
10696,France,41.0,2,2732.85
10696,India,338.0,7,3773.09
10696,UK,132.0,2,698.96
10696,USA,156.0,4,4961.56
10697,France,31.0,3,909.85
10697,Germany,134.0,3,3654.5
10697,India,216.0,3,2686.66
10697,UK,70.0,8,8430.81
10697,USA,,2,887.8900000000001
10698,France,,5,2838.56
10698,Germany,12.0,7,4447.87
10698,India,5.0,2,184.73000000000002
10698,UK,134.0,4,1318.5
10698,USA,98.0,5,10220.09
10699,France,490.0,3,4214.5199999999995
10699,Germany,276.0,3,4328.35
10699,India,,5,3677.67
10699,UK,609.0,5,2901.25
10699,USA,491.0,2,1792.43
10700,France,93.0,3,3423.67
10700,Germany,275.0,3,3585.5299999999997
10700,India,347.0,3,2509.29
10700,UK,94.0,7,8632.42
10700,USA,72.0,3,2063.2200000000003
10701,France,,2,1166.91
10701,Germany,284.0,4,5165.39
10701,India,42.0,3,3539.05
10701,UK,42.0,4,2929.37
10701,USA,93.0,4,3509.9300000000003
